"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"6256","on behalf",15,"2","on",7561,0.00198386456817881,"behalf"
"6257","on board",15,"2","on",7561,0.00198386456817881,"board"
"6258","on but",15,"2","on",7561,0.00198386456817881,"but"
"6259","on hand",15,"2","on",7561,0.00198386456817881,"hand"
"7853","as ive",12,"2","as",6050,0.00198347107438017,"ive"
"7854","as our",12,"2","as",6050,0.00198347107438017,"our"
"1540","a person",48,"2","a",24214,0.00198232427521269,"person"
"1869","i looked",41,"2","i",20685,0.00198211264201112,"looked"
"3773","is available",23,"2","is",11654,0.00197357130598936,"available"
"3774","is getting",23,"2","is",11654,0.00197357130598936,"getting"
"3775","is great",23,"2","is",11654,0.00197357130598936,"great"
"1224","and your",58,"2","and",29443,0.00196990795774887,"your"
"12492","from around",8,"2","from",4067,0.00196705188099336,"around"
"12493","from both",8,"2","from",4067,0.00196705188099336,"both"
"12494","from different",8,"2","from",4067,0.00196705188099336,"different"
"12495","from heat",8,"2","from",4067,0.00196705188099336,"heat"
"12496","from here",8,"2","from",4067,0.00196705188099336,"here"
"12497","from many",8,"2","from",4067,0.00196705188099336,"many"
"12498","from several",8,"2","from",4067,0.00196705188099336,"several"
"8609","be around",11,"2","be",5600,0.00196428571428571,"around"
"8610","be heard",11,"2","be",5600,0.00196428571428571,"heard"
"8611","be perfect",11,"2","be",5600,0.00196428571428571,"perfect"
"8612","be treated",11,"2","be",5600,0.00196428571428571,"treated"
"8613","be working",11,"2","be",5600,0.00196428571428571,"working"
"8614","be your",11,"2","be",5600,0.00196428571428571,"your"
"10463","we enjoyed",10,"2","we",5120,0.001953125,"enjoyed"
"10464","we learned",10,"2","we",5120,0.001953125,"learned"
"10465","we looked",10,"2","we",5120,0.001953125,"looked"
"10466","we sat",10,"2","we",5120,0.001953125,"sat"
"10467","we talk",10,"2","we",5120,0.001953125,"talk"
"10468","we work",10,"2","we",5120,0.001953125,"work"
"6780","my baby",14,"2","my",7175,0.00195121951219512,"baby"
"6781","my day",14,"2","my",7175,0.00195121951219512,"day"
"6782","my desk",14,"2","my",7175,0.00195121951219512,"desk"
"6783","my second",14,"2","my",7175,0.00195121951219512,"second"
"6784","my very",14,"2","my",7175,0.00195121951219512,"very"
"4668","for over",19,"2","for",9746,0.00194951775087215,"over"
"4669","for something",19,"2","for",9746,0.00194951775087215,"something"
"16723","of the matter",10,"3","of the",5134,0.00194779898714453,"matter"
"16724","of the national",10,"3","of the",5134,0.00194779898714453,"national"
"16725","of the place",10,"3","of the",5134,0.00194779898714453,"place"
"16726","of the reasons",10,"3","of the",5134,0.00194779898714453,"reasons"
"16727","of the series",10,"3","of the",5134,0.00194779898714453,"series"
"1577","a full",47,"2","a",24214,0.00194102585281242,"full"
"1578","a piece",47,"2","a",24214,0.00194102585281242,"piece"
"1579","a short",47,"2","a",24214,0.00194102585281242,"short"
"1926","i even",40,"2","i",20685,0.00193376843123036,"even"
"4198","it actually",21,"2","it",10895,0.00192748967416246,"actually"
"4199","it by",21,"2","it",10895,0.00192748967416246,"by"
"4200","it goes",21,"2","it",10895,0.00192748967416246,"goes"
"4201","it more",21,"2","it",10895,0.00192748967416246,"more"
"4202","it over",21,"2","it",10895,0.00192748967416246,"over"
"4203","it then",21,"2","it",10895,0.00192748967416246,"then"
"4204","it we",21,"2","it",10895,0.00192748967416246,"we"
"1299","to believe",56,"2","to",29058,0.00192718012251359,"believe"
"1300","to change",56,"2","to",29058,0.00192718012251359,"change"
"1301","to win",56,"2","to",29058,0.00192718012251359,"win"
"663","the night",97,"2","the",50391,0.00192494691512373,"night"
"664","the year",97,"2","the",50391,0.00192494691512373,"year"
"6460","with m",15,"2","with",7801,0.00192283040635816,"m"
"2629","in between",31,"2","in",16130,0.00192188468691878,"between"
"2630","in every",31,"2","in",16130,0.00192188468691878,"every"
"10730","at heart",9,"2","at",4689,0.00191938579654511,"heart"
"10731","at m",9,"2","at",4689,0.00191938579654511,"m"
"10732","at or",9,"2","at",4689,0.00191938579654511,"or"
"10733","at reactors",9,"2","at",4689,0.00191938579654511,"reactors"
"10734","at risk",9,"2","at",4689,0.00191938579654511,"risk"
"10735","at you",9,"2","at",4689,0.00191938579654511,"you"
"11296","not able",9,"2","not",4706,0.00191245218869528,"able"
"11297","not alone",9,"2","not",4706,0.00191245218869528,"alone"
"11298","not it",9,"2","not",4706,0.00191245218869528,"it"
"11299","not me",9,"2","not",4706,0.00191245218869528,"me"
"11300","not more",9,"2","not",4706,0.00191245218869528,"more"
"11301","not seen",9,"2","not",4706,0.00191245218869528,"seen"
"11302","not this",9,"2","not",4706,0.00191245218869528,"this"
"11303","not true",9,"2","not",4706,0.00191245218869528,"true"
"11304","not trying",9,"2","not",4706,0.00191245218869528,"trying"
"3631","that dont",24,"2","that",12592,0.00190597204574333,"dont"
"670","the case",96,"2","the",50391,0.00190510210156576,"case"
"671","the th",96,"2","the",50391,0.00190510210156576,"th"
"1279","and also",56,"2","and",29443,0.00190198009713684,"also"
"1615","a minute",46,"2","a",24214,0.00189972743041216,"minute"
"1616","a pretty",46,"2","a",24214,0.00189972743041216,"pretty"
"1617","a result",46,"2","a",24214,0.00189972743041216,"result"
"7672","this challenge",13,"2","this",6865,0.00189366351056082,"challenge"
"7673","this does",13,"2","this",6865,0.00189366351056082,"does"
"7674","this might",13,"2","this",6865,0.00189366351056082,"might"
"7675","this or",13,"2","this",6865,0.00189366351056082,"or"
"7676","this really",13,"2","this",6865,0.00189366351056082,"really"
"7677","this song",13,"2","this",6865,0.00189366351056082,"song"
"7678","this sort",13,"2","this",6865,0.00189366351056082,"sort"
"7679","this with",13,"2","this",6865,0.00189366351056082,"with"
"17856","in the amazon",8,"3","in the",4226,0.00189304306672977,"amazon"
"17857","in the ass",8,"3","in the",4226,0.00189304306672977,"ass"
"17858","in the direction",8,"3","in the",4226,0.00189304306672977,"direction"
"17859","in the final",8,"3","in the",4226,0.00189304306672977,"final"
"17860","in the long",8,"3","in the",4226,0.00189304306672977,"long"
"17861","in the park",8,"3","in the",4226,0.00189304306672977,"park"
"17862","in the real",8,"3","in the",4226,0.00189304306672977,"real"
"17863","in the third",8,"3","in the",4226,0.00189304306672977,"third"
"17864","in the wind",8,"3","in the",4226,0.00189304306672977,"wind"
"17865","in the winter",8,"3","in the",4226,0.00189304306672977,"winter"
"17866","in the woods",8,"3","in the",4226,0.00189304306672977,"woods"
"17867","in the works",8,"3","in the",4226,0.00189304306672977,"works"
"3978","is by",22,"2","is",11654,0.00188776385790287,"by"
"3979","is doing",22,"2","is",11654,0.00188776385790287,"doing"
"3980","is used",22,"2","is",11654,0.00188776385790287,"used"
"1989","i go",39,"2","i",20685,0.0018854242204496,"go"
"677","the lord",95,"2","the",50391,0.00188525728800778,"lord"
"678","the word",95,"2","the",50391,0.00188525728800778,"word"
"6465","you arent",15,"2","you",7967,0.00188276641144722,"arent"
"6466","you buy",15,"2","you",7967,0.00188276641144722,"buy"
"6467","you choose",15,"2","you",7967,0.00188276641144722,"choose"
"6468","you from",15,"2","you",7967,0.00188276641144722,"from"
"6469","you live",15,"2","you",7967,0.00188276641144722,"live"
"9525","are called",10,"2","are",5312,0.00188253012048193,"called"
"9526","are even",10,"2","are",5312,0.00188253012048193,"even"
"9527","are great",10,"2","are",5312,0.00188253012048193,"great"
"9528","are i",10,"2","are",5312,0.00188253012048193,"i"
"9529","are lots",10,"2","are",5312,0.00188253012048193,"lots"
"9530","are meant",10,"2","are",5312,0.00188253012048193,"meant"
"9531","are most",10,"2","are",5312,0.00188253012048193,"most"
"9532","are of",10,"2","are",5312,0.00188253012048193,"of"
"9533","are one",10,"2","are",5312,0.00188253012048193,"one"
"9534","are other",10,"2","are",5312,0.00188253012048193,"other"
"9535","are taken",10,"2","are",5312,0.00188253012048193,"taken"
"9536","are truly",10,"2","are",5312,0.00188253012048193,"truly"
"9537","are well",10,"2","are",5312,0.00188253012048193,"well"
"1310","and let",55,"2","and",29443,0.00186801616683083,"let"
"685","the s",94,"2","the",50391,0.0018654124744498,"s"
"8795","have her",11,"2","have",5899,0.00186472283437871,"her"
"8796","have on",11,"2","have",5899,0.00186472283437871,"on"
"1730","of water",44,"2","of",23614,0.00186330143135428,"water"
"1358","to avoid",54,"2","to",29058,0.00185835226099525,"avoid"
"1359","to check",54,"2","to",29058,0.00185835226099525,"check"
"1360","to move",54,"2","to",29058,0.00185835226099525,"move"
"1361","to one",54,"2","to",29058,0.00185835226099525,"one"
"1362","to visit",54,"2","to",29058,0.00185835226099525,"visit"
"7028","was almost",14,"2","was",7550,0.00185430463576159,"almost"
"7029","was coming",14,"2","was",7550,0.00185430463576159,"coming"
"7030","was easy",14,"2","was",7550,0.00185430463576159,"easy"
"7031","was great",14,"2","was",7550,0.00185430463576159,"great"
"7032","was hoping",14,"2","was",7550,0.00185430463576159,"hoping"
"7033","was nothing",14,"2","was",7550,0.00185430463576159,"nothing"
"7034","was once",14,"2","was",7550,0.00185430463576159,"once"
"7035","was originally",14,"2","was",7550,0.00185430463576159,"originally"
"7036","was over",14,"2","was",7550,0.00185430463576159,"over"
"7037","was sitting",14,"2","was",7550,0.00185430463576159,"sitting"
"7038","was such",14,"2","was",7550,0.00185430463576159,"such"
"6811","on twitter",14,"2","on",7561,0.00185160693030022,"twitter"
"4980","for as",18,"2","for",9746,0.00184691155345783,"as"
"4981","for children",18,"2","for",9746,0.00184691155345783,"children"
"4982","for making",18,"2","for",9746,0.00184691155345783,"making"
"2054","i finally",38,"2","i",20685,0.00183708000966884,"finally"
"2055","i heard",38,"2","i",20685,0.00183708000966884,"heard"
"4449","it never",20,"2","it",10895,0.0018357044515833,"never"
"4450","it sounds",20,"2","it",10895,0.0018357044515833,"sounds"
"4451","it still",20,"2","it",10895,0.0018357044515833,"still"
"4452","it there",20,"2","it",10895,0.0018357044515833,"there"
"4453","it through",20,"2","it",10895,0.0018357044515833,"through"
"4454","it until",20,"2","it",10895,0.0018357044515833,"until"
"9602","but before",10,"2","but",5455,0.00183318056828598,"before"
"9603","but do",10,"2","but",5455,0.00183318056828598,"do"
"9604","but none",10,"2","but",5455,0.00183318056828598,"none"
"9605","but unfortunately",10,"2","but",5455,0.00183318056828598,"unfortunately"
"9606","but very",10,"2","but",5455,0.00183318056828598,"very"
"9607","but well",10,"2","but",5455,0.00183318056828598,"well"
"9608","but why",10,"2","but",5455,0.00183318056828598,"why"
"9609","but without",10,"2","but",5455,0.00183318056828598,"without"
"9610","but would",10,"2","but",5455,0.00183318056828598,"would"
"3832","that isnt",23,"2","that",12592,0.00182655654383736,"isnt"
"3833","that might",23,"2","that",12592,0.00182655654383736,"might"
"3834","that only",23,"2","that",12592,0.00182655654383736,"only"
"3835","that should",23,"2","that",12592,0.00182655654383736,"should"
"3836","that someone",23,"2","that",12592,0.00182655654383736,"someone"
"1779","of each",43,"2","of",23614,0.00182095367155077,"each"
"8595","as all",11,"2","as",6050,0.00181818181818182,"all"
"8596","as did",11,"2","as",6050,0.00181818181818182,"did"
"8597","as most",11,"2","as",6050,0.00181818181818182,"most"
"1701","a blog",44,"2","a",24214,0.00181713058561163,"blog"
"7430","my goal",13,"2","my",7175,0.00181184668989547,"goal"
"7431","my legs",13,"2","my",7175,0.00181184668989547,"legs"
"7432","my lovely",13,"2","my",7175,0.00181184668989547,"lovely"
"7433","my most",13,"2","my",7175,0.00181184668989547,"most"
"7434","my original",13,"2","my",7175,0.00181184668989547,"original"
"7435","my previous",13,"2","my",7175,0.00181184668989547,"previous"
"7436","my stomach",13,"2","my",7175,0.00181184668989547,"stomach"
"7437","my world",13,"2","my",7175,0.00181184668989547,"world"
"4196","is having",21,"2","is",11654,0.00180195640981637,"having"
"4197","is simply",21,"2","is",11654,0.00180195640981637,"simply"
"13219","so are",8,"2","so",4469,0.00179010964421571,"are"
"13220","so does",8,"2","so",4469,0.00179010964421571,"does"
"13221","so even",8,"2","so",4469,0.00179010964421571,"even"
"13222","so important",8,"2","so",4469,0.00179010964421571,"important"
"13223","so instead",8,"2","so",4469,0.00179010964421571,"instead"
"13224","so just",8,"2","so",4469,0.00179010964421571,"just"
"13225","so proud",8,"2","so",4469,0.00179010964421571,"proud"
"13226","so those",8,"2","so",4469,0.00179010964421571,"those"
"13227","so yeah",8,"2","so",4469,0.00179010964421571,"yeah"
"9552","be afraid",10,"2","be",5600,0.00178571428571429,"afraid"
"9553","be based",10,"2","be",5600,0.00178571428571429,"based"
"9554","be called",10,"2","be",5600,0.00178571428571429,"called"
"9555","be going",10,"2","be",5600,0.00178571428571429,"going"
"9556","be interested",10,"2","be",5600,0.00178571428571429,"interested"
"9557","be making",10,"2","be",5600,0.00178571428571429,"making"
"9558","be published",10,"2","be",5600,0.00178571428571429,"published"
"9559","be put",10,"2","be",5600,0.00178571428571429,"put"
"9560","be using",10,"2","be",5600,0.00178571428571429,"using"
"1832","of both",42,"2","of",23614,0.00177860591174727,"both"
"1833","of love",42,"2","of",23614,0.00177860591174727,"love"
"1834","of years",42,"2","of",23614,0.00177860591174727,"years"
"11845","we began",9,"2","we",5120,0.0017578125,"began"
"11846","we forget",9,"2","we",5120,0.0017578125,"forget"
"11847","we like",9,"2","we",5120,0.0017578125,"like"
"11848","we not",9,"2","we",5120,0.0017578125,"not"
"11849","we stopped",9,"2","we",5120,0.0017578125,"stopped"
"11850","we the",9,"2","we",5120,0.0017578125,"the"
"11851","we thought",9,"2","we",5120,0.0017578125,"thought"
"7079","you about",14,"2","you",7967,0.00175724865068407,"about"
"7080","you also",14,"2","you",7967,0.00175724865068407,"also"
"7081","you by",14,"2","you",7967,0.00175724865068407,"by"
"7082","you got",14,"2","you",7967,0.00175724865068407,"got"
"7083","you only",14,"2","you",7967,0.00175724865068407,"only"
"7084","you start",14,"2","you",7967,0.00175724865068407,"start"
"7085","you up",14,"2","you",7967,0.00175724865068407,"up"
"1460","to finish",51,"2","to",29058,0.00175511046871774,"finish"
"17248","of the american",9,"3","of the",5134,0.00175301908843007,"american"
"17249","of the blue",9,"3","of the",5134,0.00175301908843007,"blue"
"17250","of the car",9,"3","of the",5134,0.00175301908843007,"car"
"17251","of the holy",9,"3","of the",5134,0.00175301908843007,"holy"
"17252","of the internet",9,"3","of the",5134,0.00175301908843007,"internet"
"17253","of the road",9,"3","of the",5134,0.00175301908843007,"road"
"17254","of the s",9,"3","of the",5134,0.00175301908843007,"s"
"17255","of the whole",9,"3","of the",5134,0.00175301908843007,"whole"
"8358","this because",12,"2","this",6865,0.00174799708667152,"because"
"8359","this evening",12,"2","this",6865,0.00174799708667152,"evening"
"8360","this from",12,"2","this",6865,0.00174799708667152,"from"
"8361","this idea",12,"2","this",6865,0.00174799708667152,"idea"
"8362","this novel",12,"2","this",6865,0.00174799708667152,"novel"
"8363","this summer",12,"2","this",6865,0.00174799708667152,"summer"
"8364","this up",12,"2","this",6865,0.00174799708667152,"up"
"4036","that on",22,"2","that",12592,0.00174714104193139,"on"
"747","the things",88,"2","the",50391,0.00174634359310194,"things"
"5279","for just",17,"2","for",9746,0.00174430535604351,"just"
"5280","for months",17,"2","for",9746,0.00174430535604351,"months"
"5281","for other",17,"2","for",9746,0.00174430535604351,"other"
"5282","for women",17,"2","for",9746,0.00174430535604351,"women"
"5283","for yourself",17,"2","for",9746,0.00174430535604351,"yourself"
"4701","it he",19,"2","it",10895,0.00174391922900413,"he"
"4702","it looked",19,"2","it",10895,0.00174391922900413,"looked"
"4703","it now",19,"2","it",10895,0.00174391922900413,"now"
